1.570000000000000728e+00 -2.492581035943409185e-01 8.844209089998655848e-01
1.580000000000000737e+00 -2.405828387505982990e-01 8.508477143959500832e-01
1.590000000000000746e+00 -2.322368990088613805e-01 8.185495789132857247e-01
1.600000000000000755e+00 -2.242077243863598857e-01 7.874882612668421267e-01
1.610000000000000764e+00 -2.164831403210649707e-01 7.576249746826265730e-01
1.620000000000000773e+00 -2.090513615354786525e-01 7.289206962183280014e-01
1.630000000000000782e+00 -2.019009930618007598e-01 7.013364263731896031e-01
1.640000000000000790e+00 -1.950210288910210754e-01 6.748334057414954179e-01
1.650000000000000799e+00 -1.884008486454552822e-01 6.493732945819036262e-01
1.660000000000000808e+00 -1.820302126194434933e-01 6.249183204080031029e-01
1.670000000000000817e+00 -1.758992554852898682e-01 6.014313980385543879e-01
1.680000000000000826e+00 -1.699984789201036683e-01 5.788762259656934361e-01
1.690000000000000835e+00 -1.643187433732042346e-01 5.572173623944711718e-01
1.700000000000000844e+00 -1.588512591624647030e-01 5.364202838675783402e-01
1.710000000000000853e+00 -1.535875770607905422e-01 5.164514290064081692e-01
1.720000000000000862e+00 -1.485195785103210764e-01 4.972782295663008001e-01
1.730000000000000870e+00 -1.436394655814486609e-01 4.788691307134809172e-01
1.740000000000000879e+00 -1.389397507759697059e-01 4.611936021782586659e-01
1.750000000000000888e+00 -1.344132467582625501e-01 4.442221417186680288e-01
1.760000000000000897e+00 -1.300530560850280959e-01 4.279262721366824396e-01
1.770000000000000906e+00 -1.258525609925628952e-01 4.122785329218021100e-01
1.780000000000000915e+00 -1.218054132905334874e-01 3.972524674510027332e-01
1.790000000000000924e+00 -1.179055244025793842e-01 3.828226065469886308e-01
1.800000000000000933e+00 -1.141470555866195696e-01 3.689644490860228832e-01
1.810000000000000941e+00 -1.105244083613172723e-01 3.556544402502115898e-01
1.820000000000000950e+00 -1.070322151596389548e-01 3.428699479351847712e-01
1.830000000000000959e+00 -1.036653302257069392e-01 3.305892377510528113e-01
1.840000000000000968e+00 -1.004188207670922706e-01 3.187914469909469695e-01
1.850000000000000977e+00 -9.728795837123420387e-02 3.074565578861643278e-01
1.860000000000000986e+00 -9.426821069172755529e-02 2.965653704188844220e-01
1.870000000000000995e+00 -9.135523340772426504e-02 2.860994749216907995e-01
1.880000000000001004e+00 -8.854486245758763641e-02 2.760412246569024508e-01
1.890000000000001013e+00 -8.583310654616893576e-02 2.663737085373184543e-01
1.900000000000001021e+00 -8.321613992359926104e-02 2.570807241227710538e-01
1.910000000000001030e+00 -8.069029543226584333e-02 2.481467510033524837e-01
1.920000000000001039e+00 -7.825205781763791557e-02 2.395569246598457658e-01
1.930000000000001048e+00 -7.589805729779131038e-02 2.312970108743594710e-01
1.940000000000001057e+00 -7.362506338582895660e-02 2.233533807490649947e-01
1.950000000000001066e+00 -7.142997895888109072e-02 2.157129863779673473e-01
1.960000000000001075e+00 -6.930983456697781264e-02 2.083633372055221644e-01
1.970000000000001084e+00 -6.726178297479613877e-02 2.012924770964111820e-01
1.980000000000001092e+00 -6.528309392908306086e-02 1.944889621326913454e-01
1.990000000000001101e+00 -6.337114914442859570e-02 1.879418391476640193e-01
2.000000000000000888e+00 -6.152343749999984041e-02 1.816406249999994449e-01
2.010000000000001119e+00 -5.973755043983589030e-02 1.755752865867712675e-01
2.020000000000001350e+00 -5.801117756933969055e-02 1.697362215899752280e-01
2.030000000000001137e+00 -5.634210244067204554e-02 1.641142399477161229e-01
2.040000000000000924e+00 -5.472819851985790546e-02 1.587005460384673938e-01
2.050000000000001155e+00 -5.316742532854178138e-02 1.534867215645430161e-01
2.060000000000001386e+00 -5.165782475347724390e-02 1.484647091191056145e-01
2.070000000000001172e+00 -5.019751751699888520e-02 1.436267964196040192e-01
2.080000000000000959e+00 -4.878469980190346111e-02 1.389656011894410681e-01
2.090000000000001190e+00 -4.741764002435226028e-02 1.344740566688590877e-01
2.100000000000001421e+00 -4.609467574860001693e-02 1.301453977354599112e-01
2.110000000000001208e+00 -4.481421073755319229e-02 1.259731476144149154e-01
2.120000000000000995e+00 -4.357471213336149701e-02 1.219511051582357897e-01
2.130000000000001226e+00 -4.237470776244824794e-02 1.180733326759379337e-01
2.140000000000001457e+00 -4.121278355958583883e-02 1.143341442915134093e-01
2.150000000000001243e+00 -4.008758110582270884e-02 1.107280948118205266e-01
2.160000000000001030e+00 -3.899779527526621437e-02 1.072499690842735331e-01
2.170000000000001261e+00 -3.794217198592023804e-02 1.038947718250626262e-01
2.180000000000001492e+00 -3.691950604996678542e-02 1.006577178990349375e-01
2.190000000000001279e+00 -3.592863911906715724e-02 9.753422303281629457e-02
2.200000000000001066e+00 -3.496845772044071543e-02 9.451989494323753682e-02
2.210000000000001297e+00 -3.403789137965584910e-02 9.161052486363946423e-02
2.220000000000001528e+00 -3.313591082623907474e-02 8.880207945115885237e-02
2.230000000000001315e+00 -3.226152627837465536e-02 8.609069305864099075e-02
2.240000000000001101e+00 -3.141378580312798735e-02 8.347266035537539985e-02
2.250000000000001332e+00 -3.059177374878145617e-02 8.094442928140598015e-02
2.260000000000001563e+00 -2.979460924602080063e-02 7.850259432071800270e-02
2.270000000000001350e+00 -2.902144477485420551e-02 7.614389007915590979e-02
2.280000000000001137e+00 -2.827146479428550851e-02 7.386518515346852942e-02
2.290000000000001368e+00 -2.754388443189610680e-02 7.166347627841454515e-02
2.300000000000001599e+00 -2.683794823061799034e-02 6.953588273938383912e-02
2.310000000000001386e+00 -2.615292895010318600e-02 6.747964103850447037e-02
2.320000000000001172e+00 -2.548812642021294761e-02 6.549209980270467857e-02
2.330000000000001403e+00 -2.484286644426293711e-02 6.357071492268691337e-02
2.340000000000001634e+00 -2.421649974976824646e-02 6.171304491224129801e-02
2.350000000000001421e+00 -2.360840098453591968e-02 5.991674647778376384e-02
2.360000000000001208e+00 -2.301796775605135376e-02 5.817957028844642636e-02
2.370000000000001439e+00 -2.244461971219991261e-02 5.649935693747510507e-02
2.380000000000001670e+00 -2.188779766145496422e-02 5.487403308609915126e-02
2.390000000000001457e+00 -2.134696273075009990e-02 5.330160778143536171e-02
2.400000000000001243e+00 -2.082159555933584330e-02 5.178016894036932549e-02
2.410000000000001474e+00 -2.031119552699996861e-02 5.030787999172353642e-02
2.420000000000001705e+00 -1.981528001510544923e-02 4.888297666937273245e-02
2.430000000000001492e+00 -1.933338369897167133e-02 4.750376394930359847e-02
2.440000000000001279e+00 -1.886505787019335939e-02 4.616861312394005684e-02
2.450000000000001510e+00 -1.840986978755663681e-02 4.487595900736421339e-02
2.460000000000001741e+00 -1.796740205527384837e-02 4.362429726535897029e-02
2.470000000000001528e+00 -1.753725202731797397e-02 4.241218186448125066e-02
2.480000000000001315e+00 -1.711903123669430982e-02 4.123822263464633348e-02
2.490000000000001545e+00 -1.671236484854082480e-02 4.010108293996222234e-02
2.500000000000001776e+00 -1.631689113599993010e-02 3.899947745279980921e-02
2.510000000000001563e+00 -1.593226097785328116e-02 3.793217002632041923e-02
2.520000000000001350e+00 -1.555813737695809981e-02 3.689797166090817704e-02
2.530000000000001581e+00 -1.519419499856786843e-02 3.589573856016921305e-02
2.540000000000001812e+00 -1.484011972766250721e-02 3.492437027236435648e-02
2.550000000000001599e+00 -1.449560824445347666e-02 3.398280791333748579e-02
2.560000000000001386e+00 -1.416036761726781334e-02 3.307003246718826645e-02
2.570000000000001616e+00 -1.383411491205175335e-02 3.218506316111563459e-02
2.580000000000001847e+00 -1.351657681776933552e-02 3.132695591102711841e-02
2.590000000000001634e+00 -1.320748928700455835e-02 3.049480183467051866e-02
2.600000000000001421e+00 -1.290659719110759732e-02 2.968772582919812844e-02
2.610000000000001652e+00 -1.261365398925556186e-02 2.890488521022018670e-02
2.620000000000001883e+00 -1.232842141082702257e-02 2.814546840954296886e-02
2.630000000000001670e+00 -1.205066915051686456e-02 2.740869372891984942e-02
2.640000000000001457e+00 -1.178017457564423977e-02 2.669380814727009832e-02
2.650000000000001688e+00 -1.151672244513116117e-02 2.600008617894045138e-02
2.660000000000001918e+00 -1.126010463965297810e-02 2.532682878069866458e-02
2.670000000000001705e+00 -1.101011990248439328e-02 2.467336230525732019e-02
2.680000000000001492e+00 -1.076657359058640073e-02 2.403903749923008704e-02
2.690000000000001723e+00 -1.052927743549990532e-02 2.342322854352134331e-02
2.700000000000001954e+00 -1.029804931363124086e-02 2.282533213424385241e-02
2.710000000000001741e+00 -1.007271302553344912e-02 2.224476660234857295e-02
2.720000000000001528e+00 -9.853098083804932850e-03 2.168097107023625111e-02
2.730000000000001759e+00 -9.639039509244049994e-03 2.113340464370107308e-02
2.740000000000001990e+00 -9.430377634914163115e-03 2.060154563763400004e-02
2.750000000000001776e+00 -9.226957917789121652e-03 2.008489083398657532e-02
2.760000000000001563e+00 -9.028630757663769560e-03 1.958295477056605505e-02
2.770000000000001794e+00 -8.835251323028103093e-03 1.909526905929935514e-02
2.780000000000002025e+00 -8.646679383616866568e-03 1.862138173266634708e-02
2.790000000000001812e+00 -8.462779149359132835e-03 1.816085661706316745e-02
2.800000000000001599e+00 -8.283419115464537436e-03 1.771327273191401416e-02
2.810000000000001386e+00 -8.108471913394433780e-03 1.727822371340428584e-02
2.820000000000002061e+00 -7.937814167477035346e-03 1.685531726175969539e-02
2.830000000000001847e+00 -7.771326356936431208e-03 1.644417461104595579e-02
2.840000000000001634e+00 -7.608892683114950803e-03 1.604443002050996020e-02
2.850000000000001421e+00 -7.450400941678450746e-03 1.565573028652939708e-02
2.860000000000002096e+00 -7.295742399602718996e-03 1.527773427427936079e-02
2.870000000000001883e+00 -7.144811676748273783e-03 1.491011246826591703e-02
2.880000000000001670e+00 -6.997506631838734670e-03 1.455254654091468584e-02
2.890000000000001457e+00 -6.853728252666431951e-03 1.420472893844033739e-02
2.900000000000002132e+00 -6.713380550355912448e-03 1.386636248325705256e-02
2.910000000000001918e+00 -6.576370457523686257e-03 1.353715999222419690e-02
2.920000000000001705e+00 -6.442607730179020914e-03 1.321684391005268147e-02
2.930000000000001492e+00 -6.312004853217702618e-03 1.290514595722879604e-02
2.940000000000002167e+00 -6.184476949366457359e-03 1.260180679184024974e-02
2.950000000000001954e+00 -6.059941691442136298e-03 1.230657568471755364e-02
2.960000000000001741e+00 -5.938319217795147431e-03 1.201921020732934012e-02
2.970000000000001528e+00 -5.819532050812508371e-03 1.173947593189631801e-02
2.980000000000002203e+00 -5.703505018360759300e-03 1.146714614321141072e-02
2.990000000000001990e+00 -5.590165178054236524e-03 1.120200156167712631e-02
